"1409.5786","Xi Peng","Xi Peng, Rui Yan, Bo Zhao, Huajin Tang, Zhang Yi","Fast Low-rank Representation based Spatial Pyramid Matching for Image
  Classification","accepted into knowledge based systems, 2015","Knowledge based Systems, 2015, 90, p.14-22","10.1016/j.knosys.2015.10.005",,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Spatial Pyramid Matching (SPM) and its variants have achieved a lot of
success in image classification. The main difference among them is their
encoding schemes. For example, ScSPM incorporates Sparse Code (SC) instead of
Vector Quantization (VQ) into the framework of SPM. Although the methods
achieve a higher recognition rate than the traditional SPM, they consume more
time to encode the local descriptors extracted from the image. In this paper,
we propose using Low Rank Representation (LRR) to encode the descriptors under
the framework of SPM. Different from SC, LRR considers the group effect among
data points instead of sparsity. Benefiting from this property, the proposed
method (i.e., LrrSPM) can offer a better performance. To further improve the
generalizability and robustness, we reformulate the rank-minimization problem
as a truncated projection problem. Extensive experimental studies show that
LrrSPM is more efficient than its counterparts (e.g., ScSPM) while achieving
competitive recognition rates on nine image data sets.
","[{""version"":""v1"",""created"":""Mon, 22 Sep 2014 13:35:34 GMT""},{""version"":""v2"",""created"":""Fri, 2 Oct 2015 14:12:58 GMT""}]","2016-03-22"
"1409.6002","Nicolas Gastineau","Benoit Darties (Le2i), Nicolas Gastineau (Le2i), Olivier Togni (Le2i)","Completely Independent Spanning Trees in Some Regular Graphs",,,,,"cs.DM math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $k\ge 2$ be an integer and $T_1,\ldots, T_k$ be spanning trees of a graph
$G$. If for any pair of vertices $(u,v)$ of $V(G)$, the paths from $u$ to $v$
in each $T_i$, $1\le i\le k$, do not contain common edges and common vertices,
except the vertices $u$ and $v$, then $T_1,\ldots, T_k$ are completely
independent spanning trees in $G$. For $2k$-regular graphs which are
$2k$-connected, such as the Cartesian product of a complete graph of order
$2k-1$ and a cycle and some Cartesian products of three cycles (for $k=3$), the
maximum number of completely independent spanning trees contained in these
graphs is determined and it turns out that this maximum is not always $k$.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:02:22 GMT""}]","2014-09-23"
"1409.6003","Alain Audouard","Alain Audouard (LNCMI), Fabienne Duc (LNCMI), Lo\""ic Drigo (LNCMI),
  Pierre Toulemonde, Sandra Karlsson, Pierre Strobel, Andr\'e Sulpice","Quantum oscillations and upper critical magnetic field of the iron-based
  superconductor FeSe",,,"10.1209/0295-5075/109/27003",,"cond-mat.str-el cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Shubnikov-de Haas (SdH) oscillations and upper critical magnetic field
($H\_{c2}$) of the iron-based superconductor FeSe ($T\_c$ = 8.6 K) have been
studied by tunnel diode oscillator-based measurements in magnetic fields of up
to 55 T and temperatures down to 1.6 K. Several Fourier components enter the
SdH oscillations spectrum with frequencies definitely smaller than predicted by
band structure calculations indicating band renormalization and reconstruction
of the Fermi surface at low temperature, in line with previous ARPES data. The
Werthamer-Helfand-Hohenberg model accounts for the temperature dependence of
$H\_{c2}$ for magnetic field applied both parallel (\textbf{H} $\|$ $ab$) and
perpendicular (\textbf{H} $\|$ $c$) to the iron conducting plane, suggesting
that one band mainly controls the superconducting properties in magnetic fields
despite the multiband nature of the Fermi surface. Whereas Pauli pair breaking
is negligible for \textbf{H} $\|$ $c$, a Pauli paramagnetic contribution is
evidenced for \textbf{H} $\|$ $ab$ with Maki parameter $\alpha$ = 2.1,
corresponding to Pauli field $H\_{P}$ = 36.5 T
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:04:42 GMT""},{""version"":""v2"",""created"":""Thu, 8 Jan 2015 11:44:37 GMT""}]","2015-06-22"
"1409.6004","Alexander Moskvin","A.S. Moskvin","Pseudospin S=1 description of the cuprate complexity: the charge
  triplets model","6 pages, prepared for proceedings of SCES-2014",,"10.1088/1742-6596/592/1/012076",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce a minimal model for 2D cuprates with the on-site Hilbert space
reduced to only three effective valence centers CuO$_4^{7-,6-,5-}$ (nominally
Cu$^{1+,2+,3+}$) and make use of the S=1 pseudospin formalism. Despite its
seeming simplicity the model is believed to capture the salient features both
of the hole- and electron-doped cuprates. The pseudospin formalism elucidates
an unique fermion-boson duality of the doped cuprates, does provide an unified
standpoint for classification of the ""myriad""\, of electronic phases in
cuprates and the evolution of the CuO$_2$ planes under a nonisovalent doping,
introduces the on-site mixed valence quantum superpositions and order
parameters to be novel features of the cuprate physics, does provide a
comprehensive description of the correlated one- and two-particle transport,
coexistence of $p$- and $n$-type carriers, electron-hole asymmetry,
anticorrelation of conventional spin and superconducting order parameters.
Concept of the electron and hole centers, differing by a composite local boson,
and electron-hole pairing are shown to explain central points of the cuprate
puzzles, in particular, the HTSC itself, pseudogap, and Fermi surface
reconstruction.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:05:23 GMT""}]","2015-06-22"
"1409.6005","Victor Vassiliev","V.A. Vassiliev","Homology of spaces of non-resultant polynomial systems in R^2 and C^2",,,,,"math.KT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The resultant veriety in the space of systems of homogeneous polynomials of
given degrees consists of such systems having non-trivial solutions. We
calculate the integer cohomology groups of all spaces of non-resultant systems
of polynomials $R^2 \to R$, and also the rational cohomology groups of similar
systems in $C^2$.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:05:57 GMT""}]","2014-09-23"
"1409.6006","Rudolph Perkins","Federico Pellarin (ICJ), Rudolph Perkins (IWR)","On certain generating functions in positive characteristic","18 pages. Refereed version",,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present new methods for the study of a class of generating functions
introduced by the second author which carry some formal similarities with the
Hurwitz zeta function. We prove functional identities which establish an
explicit connection with certain deformations of the Carlitz logarithm
introduced by M. Papanikolas and involve the Anderson-Thakur function and the
Carlitz exponential function. They collect certain functional identities in
families for a new class of L-functions introduced by the first author. This
paper also deals with specializations at roots of unity of these generating
functions, producing a link with Gauss-Thakur sums.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:06:21 GMT""},{""version"":""v2"",""created"":""Fri, 15 Jan 2016 09:30:40 GMT""}]","2016-01-18"
"1409.6007","Nicolas Vauchelet","Benoit Perthame (LJLL, INRIA-Paris-Rocquencourt), Nicolas Vauchelet
  (LJLL, INRIA-Paris-Rocquencourt)","Incompressible limit of mechanical model of tumor growth with viscosity","17 pages",,"10.1098/rsta.2014.0283",,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Various models of tumor growth are available in the litterature. A first
class describes the evolution of the cell number density when considered as a
continuous visco-elastic material with growth. A second class, describes the
tumor as a set and rules for the free boundary are given related to the
classical Hele-Shaw model of fluid dynamics. Following the lines of previous
papers where the material is described by a purely elastic material, or when
active cell motion is included, we make the link between the two levels of
description considering the 'stiff pressure law' limit. Even though viscosity
is a regularizing effect, new mathematical difficulties arise in the
visco-elastic case because estimates on the pressure field are weaker and do
not imply immediately compactness. For instance, traveling wave solutions and
numerical simulations show that the pressure may be discontinous in space which
is not the case for the elastic case.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:07:28 GMT""}]","2016-02-17"
"1409.6008","David Ginsbourger","David Ginsbourger (IMSV, - M\'ethodes d'Analyse Stochastique des Codes
  et Traitements Num\'eriques), Olivier Roustant (- M\'ethodes d'Analyse
  Stochastique des Codes et Traitements Num\'eriques, DEMO-ENSMSE), Dominic
  Schuhmacher, Nicolas Durrande (DEMO-ENSMSE), Nicolas Lenz (IMSV)","On ANOVA decompositions of kernels and Gaussian random field paths",,,,,"math.PR math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The FANOVA (or ""Sobol'-Hoeffding"") decomposition of multivariate functions
has been used for high-dimensional model representation and global sensitivity
analysis. When the objective function f has no simple analytic form and is
costly to evaluate, a practical limitation is that computing FANOVA terms may
be unaffordable due to numerical integration costs. Several approximate
approaches relying on random field models have been proposed to alleviate these
costs, where f is substituted by a (kriging) predictor or by conditional
simulations. In the present work, we focus on FANOVA decompositions of Gaussian
random field sample paths, and we notably introduce an associated kernel
decomposition (into 2^{2d} terms) called KANOVA. An interpretation in terms of
tensor product projections is obtained, and it is shown that projected kernels
control both the sparsity of Gaussian random field sample paths and the
dependence structure between FANOVA effects. Applications on simulated data
show the relevance of the approach for designing new classes of covariance
kernels dedicated to high-dimensional kriging.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:10:15 GMT""},{""version"":""v2"",""created"":""Thu, 2 Oct 2014 19:43:42 GMT""}]","2014-10-03"
"1409.6009","Kristen Hendricks","Kristen Hendricks","A spectral sequence of the Floer cohomology of symplectomorphisms of
  trivial polarization class","This is the final version published by IMRN. The most significant
  change is a correction to an error in the proof of Proposition 3.2 pointed
  out by the referee. Small updates also to orthography and exposition","International Mathematics Research Notices 2016(00) 1-20","10.1093/imrn/rnw061",,"math.SG math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $M$ be an exact symplectic manifold equal to a symplectization near
infinity and having stably trivializable tangent bundle, and $\phi$ be an exact
symplectomorphism of $M$ which, near infinity, is equal to either the identity
or the symplectization of a contactomorphism $\hat{\phi}$ such that neither
$\hat{\phi}$ nor $\hat{\phi}^2$ has fixed points. We give conditions under
which Seidel and Smith's localization theorem for Lagrangian Floer cohomology
implies the existence of a spectral sequence from $\mathit{HF}(\phi^2)\otimes
\mathbb Z_2((\theta))$ to $\mathit{HF}(\phi)\otimes \mathbb Z_2((\theta))$.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:10:52 GMT""},{""version"":""v2"",""created"":""Fri, 17 Jun 2016 17:39:36 GMT""}]","2016-06-20"
"1409.6010","Antoine Venaille","Antoine Venaille (Phys-ENS), Louis Gostiaux (LMFA), Jo\""el Sommeria
  (LEGI)","The role of fluctuations across a density interface",,,,,"physics.flu-dyn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A statistical mechanics theory for a fluid stratified in density is
presented. The predicted statistical equilibrium state is the most probable
outcome of turbulent stirring. The slow temporal evolution of the vertical
density profile is related to the presence of irreversible mixing, which alters
the global distribution of density levels. We propose a model in which the
vertical density profile evolves through a sequence of statistical equilibrium
states. The theory is then tested with laboratory experiments in a two-layer
stably stratified fluid forced from below by an oscillating grid. Quantitative
measurements of density fluctuations across the interface are made by planar
laser induced fluorescence. These fluctuations are splitted in a ""wave"" part
and a ""turbulent"" part. The wave part of the density field is well described by
a previous theory due to Phillips. We argue that statistical mechanics
predictions apply for the turbulent part of the density field sufficiently
close to the interface. However inside the mixed layer density fluctuations are
instead controlled by a balance between eddy flux downward and dissipation by
cascade to small scales. We report exponential tails for the density pdf in
this region.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:11:37 GMT""}]","2014-09-23"
"1409.6011","Ben Cousins","Ben Cousins and Santosh Vempala","Gaussian Cooling and O*(n^3) Algorithms for Volume and Gaussian Volume","This paper is a combination of two previously published conference
  papers: ""A Cubic Algorithm for Computing Gaussian Volume"" (SODA 2014,
  arXiv:1306.5829) and ""Bypassing KLS: Gaussian Cooling and an $O^*(n^3)$
  Volume Algorithm"" (STOC 2015). Additionally, this version has a major
  simplification to the main proof in the latter conference paper. (Lemma 3.2
  in this version) 36 pages",,,,"cs.DS cs.CC math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present an $O^*(n^3)$ randomized algorithm for estimating the volume of a
well-rounded convex body given by a membership oracle, improving on the
previous best complexity of $O^*(n^4)$. The new algorithmic ingredient is an
accelerated cooling schedule where the rate of cooling increases with the
temperature. Previously, the known approach for potentially achieving this
asymptotic complexity relied on a positive resolution of the KLS hyperplane
conjecture, a central open problem in convex geometry.
  We also obtain an $O^*(n^3)$ randomized algorithm for integrating a standard
Gaussian distribution over an arbitrary convex set containing the unit ball.
Both the volume and Gaussian volume algorithms use an improved algorithm for
sampling a Gaussian distribution restricted to a convex body. In this latter
setting, as we show, the KLS conjecture holds and for a spherical Gaussian
distribution with variance $\sigma^2$, the sampling complexity is
$O^*(\max\{n^3, \sigma^2n^2\})$ for the first sample and $O^*(\max\{n^2,
\sigma^2n^2\})$ for every subsequent sample.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:33:53 GMT""},{""version"":""v2"",""created"":""Mon, 29 Feb 2016 20:01:45 GMT""},{""version"":""v3"",""created"":""Mon, 5 Dec 2016 02:38:41 GMT""}]","2016-12-06"
